id,question,subset,expected_document,document_indexe,page_gold,plafond,atteint,couverture_relative,rang_premier_utile,passages_utiles,passages_pour_80pct,recouvrement_ngrammes,jetons_gold,erreur,passages_total,passages_du_document,pages_recuperees,page_gold_atteinte,couverture_suffisante,duree_secondes
paper_text:450a359d117bcfa2de4ffd987f787945f25b3b25,How do they compute corpus-level embeddings?,paper_text,1908.01060.pdf,True,,0.6320754716981132,0.3867924528301887,0.6119402985074628,1.0,3,,0.09644670050761421,106,,28,3,2|4,,False,1.0
paper_text:455d4ef8611f62b1361be4f6387b222858bb5e56,How was this data collected?,paper_text,1603.09631.pdf,True,,0.8837209302325582,0.36046511627906974,0.40789473684210525,6.0,2,,0.0,86,,30,2,1|4,,False,0.968
paper_text:45893f31ef07f0cca5783bd39c4e60630d6b93b3,How do they select monotonicity facts?,paper_text,1910.08772.pdf,True,,0.9067796610169492,0.3813559322033898,0.4205607476635514,1.0,3,,0.0,118,,30,3,1|3,,False,1.088
paper_text:45e9533586199bde19313cd43b3d0ecadcaf7a33,Do they use attention?,paper_text,1809.09194.pdf,True,,0.8125,0.1875,0.23076923076923078,12.0,1,,0.0,32,,30,1,6,,False,0.953
paper_text:477d9d3376af4d938bb01280fe48d9ae7c9cf7f7,What metrics do they use?,paper_text,1910.06036.pdf,True,,0.8333333333333334,0.8055555555555556,0.9666666666666667,5.0,1,1.0,0.48717948717948717,36,,30,1,6,,True,0.872
paper_text:479d334b79c1eae3f2aa3701d28aa0d8dd46036a,Does the performance necessarily drop when more control is desired?,paper_text,1909.04453.pdf,True,,0.9230769230769231,0.75,0.8125,1.0,3,3.0,0.42528735632183906,104,,30,3,8|13,,True,1.103
paper_text:498c0229f831c82a5eb494cdb3547452112a66a0,How do they match annotators to instances?,paper_text,1905.07791.pdf,False,,1.0,0.0,0.0,,0,,0.0,57,,30,0,,,False,1.008
paper_text:4e841138f307839fd2c212e9f02489e27a5f830c,What is dialogue act recognition?,paper_text,2003.06044.pdf,True,,0.8070175438596491,0.5555555555555556,0.6884057971014493,2.0,3,,0.2138157894736842,171,,15,3,1|8,,False,0.959
paper_text:4eaf9787f51cd7cdc45eb85cf223d752328c6ee4,what datasets did they use?,paper_text,1708.01464.pdf,True,,0.8988095238095238,0.0,0.0,,0,,0.0,168,,30,0,,,False,0.927
paper_text:50c8b821191339043306fd28e6cda2db400704f9,How is the dataset created?,paper_text,1805.05581.pdf,True,,0.7333333333333333,0.0,0.0,,0,,0.0,60,,30,0,,,False,0.994
paper_text:51fe4d44887c5cc5fc98b65ca4cb5876f0a56dad,What type of neural model was used?,paper_text,1911.00841.pdf,True,,0.7727272727272727,0.0,0.0,,0,,0.0,88,,30,0,,,False,1.049
paper_text:52ed2eb6f4d1f74ebdc4dcddcae201786d4c0463,Are the models compared to some baseline models?,paper_text,1909.04181.pdf,True,,0.8879310344827587,0.7327586206896551,0.8252427184466019,27.0,1,1.0,0.5794392523364486,116,,30,1,2,,True,1.079
paper_text:53807f435d33fe5ce65f5e7bda7f77712194f6ab,What are the key issues around whether the gold standard data produced in such an annotation is reliable?,paper_text,1912.08320.pdf,True,,0.538860103626943,0.16580310880829016,0.3076923076923077,5.0,3,,0.026490066225165563,193,,27,3,3|8|9,,False,1.076
paper_text:551457ed34ca7fc0878c85bc664b135c21059b58,Which dataset do they use?,paper_text,1612.03226.pdf,True,,0.7457627118644068,0.0,0.0,,0,,0.0,59,,30,0,,,False,1.023
paper_text:55588ae77496e7753bff18763a21ca07d9f93240,What are the characteristics of the rural dialect?,paper_text,1702.06777.pdf,True,,0.815028901734104,0.630057803468208,0.7730496453900709,1.0,3,,0.28076923076923077,173,,25,3,1|6,,True,1.093
paper_text:559c1307610a15427caeb8aff4d2c01ae5c9de20,What baseline do they compare to?,paper_text,1901.02534.pdf,True,,0.9193548387096774,0.3870967741935484,0.4210526315789474,12.0,1,,0.0,62,,30,1,2,,False,1.018
paper_text:565189b672efee01d22f4fc6b73cd5287b2ee72c,what dataset is used?,paper_text,1903.11437.pdf,True,,0.8201438848920863,0.0,0.0,,0,,0.0,139,,30,0,,,False,0.864
paper_text:574f17134e4dd041c357ebb75a7ef590da294d22,What new model is proposed for binomial lists?,paper_text,2003.03612.pdf,True,,0.671875,0.34375,0.5116279069767442,1.0,3,,0.02247191011235955,64,,30,3,1|2|5,,False,0.979
paper_text:5845d1db7f819dbadb72e7df69d49c3f424b5730,What is English mixed with in the TRAC dataset?,paper_text,2001.05493.pdf,True,,0.470873786407767,0.1796116504854369,0.38144329896907214,1.0,3,,0.04657534246575343,206,,30,3,2,,False,0.995
paper_text:5c5aeee83ea3b34f5936404f5855ccb9869356c1,What tasks are used for evaluation?,paper_text,1909.00015.pdf,True,,0.7386363636363636,0.0,0.0,,0,,0.0,88,,30,0,,,False,1.09
paper_text:5dc2f79cd8078d5976f2df9ab128d4517e894257,Which news organisations are the headlines sourced from?,paper_text,1808.02022.pdf,True,,0.9354838709677419,0.8172043010752689,0.8735632183908048,1.0,3,3.0,0.512,93,,23,3,1|2,,True,1.018
paper_text:5fa431b14732b3c47ab6eec373f51f2bca04f614,Which lexicon-based models did they compare with?,paper_text,1809.04960.pdf,True,,0.9444444444444444,0.0,0.0,,0,,0.0,54,,30,0,,,False,1.076
paper_text:62613aca3d7c7d534c9f6d8cb91ff55626bb8695,what datasets did they use?,paper_text,1605.04655.pdf,True,,0.8805970149253731,0.0,0.0,,0,,0.0,134,,30,0,,,False,0.926
paper_text:6263b2cba18207474786b303852d2f0d7068d4b6,In what 8 languages is PolyResponse engine used for restourant search and booking system?,paper_text,1909.01296.pdf,True,,0.8899082568807339,0.6605504587155964,0.7422680412371134,1.0,3,,0.3197278911564626,109,,23,3,2|4,,True,0.993
paper_text:62ba1fefc1eb826fe0cbac092d37a3e2098967e9,What is the baseline?,paper_text,1911.00523.pdf,True,,0.9137931034482759,0.0,0.0,,0,,0.0,116,,30,0,,,False,0.839
paper_text:65461516098ed63c45a567648e8e47c38ea7e58a,How are typing hints suggested?,paper_text,1909.09986.pdf,False,,1.0,0.0,0.0,,0,,0.0,33,,30,0,,,False,1.005
paper_text:66f0dee89f084fe0565539a73f5bbe65f3677814,Do they use pretrained word representations in their neural network models?,paper_text,1606.00189.pdf,True,,0.8181818181818182,0.0,0.0,,0,,0.0,242,,30,0,,,False,1.025
paper_text:67d8e50ddcc870db71c94ad0ad7f8a59a6c67ca6,How many annotators were there?,paper_text,1910.11769.pdf,True,,0.9487179487179487,0.8717948717948718,0.918918918918919,9.0,1,1.0,0.6829268292682927,39,,29,1,2,,True,0.905
paper_text:68ba5bf18f351e8c83fae7b444cc50bef7437f13,What are three main machine translation tasks?,paper_text,1911.09483.pdf,True,,0.7407407407407407,0.3148148148148148,0.42500000000000004,1.0,1,,0.0,54,,30,1,1,,False,1.022
paper_text:68ff2a14e6f0e115ef12c213cf852a35a4d73863,Do twitter users tend to tweet about the DOS attack when it occurs? How much data supports this assumption?,paper_text,1909.05890.pdf,True,,0.6470588235294118,0.27450980392156865,0.42424242424242425,1.0,3,,0.0,51,,27,3,2|4,,False,1.079
paper_text:6b55b558ed581759425ede5d3a6fcdf44b8082ac,What previously proposed methods is this method compared against?,paper_text,1701.03051.pdf,True,,0.9411764705882353,0.0,0.0,,0,,0.0,34,,30,0,,,False,1.089
paper_text:6cdd61ebf84aa742155f4554456cc3233b6ae2bf,What models that rely only on claim-specific linguistic features are used as baselines?,paper_text,2004.03034.pdf,True,,0.9130434782608695,0.6956521739130435,0.761904761904762,1.0,3,,0.0,23,,30,3,1|6|8,,True,1.101
paper_text:6da2cb3187d3f28b75ac0a61f6562a8adf716109,What are previous state-of-the-art document summarization methods used?,paper_text,1910.00825.pdf,True,,0.6333333333333333,0.26666666666666666,0.4210526315789474,1.0,2,,0.011627906976744186,60,,19,2,1|2,,False,1.028
paper_text:6ead576ee5813164684a8cdda36e6a8c180455d9,How do they measure the quality of summaries?,paper_text,1901.02262.pdf,True,,0.9038461538461539,0.0,0.0,,0,,0.0,52,,21,0,,,False,0.919
paper_text:70797f66d96aa163a3bee2be30a328ba61c40a18,How do they evaluate knowledge extraction performance?,paper_text,1911.11750.pdf,True,,0.9814814814814815,0.9259259259259259,0.9433962264150944,1.0,3,3.0,0.6612903225806451,54,,30,3,1|3,,True,1.052
paper_text:709feae853ec0362d4e883db8af41620da0677fe,How does Gaussian-masked directional multi-head attention works?,paper_text,1910.14537.pdf,True,,0.7945205479452054,0.6301369863013698,0.7931034482758621,1.0,3,,0.20168067226890757,73,,23,3,4|5,,True,0.905
paper_text:70f9358dc01fd2db01a6b165e0b4e83e4a9141a7,Which other embeddings do they compare against?,paper_text,1906.01840.pdf,True,,0.7321428571428571,0.17857142857142858,0.24390243902439027,28.0,1,,0.0,56,,30,1,1,,False,0.996
paper_text:71a7153e12879defa186bfb6dbafe79c74265e10,What data is the language model pretrained on?,paper_text,1908.06606.pdf,True,,0.9310344827586207,0.2988505747126437,0.3209876543209877,7.0,1,,0.01680672268907563,87,,30,1,1,,False,1.085
paper_text:71bd5db79635d48a0730163a9f2e8ef19a86cd66,What features are absent from MRC gold standards that can result in potential lexical ambiguity?,paper_text,2003.04642.pdf,True,,0.907563025210084,0.5714285714285714,0.6296296296296297,1.0,3,,0.2896174863387978,119,,16,3,1|4|8,,False,0.986
paper_text:71fca845edd33f6e227eccde10db73b99a7e157b,What was the baseline?,paper_text,1901.09755.pdf,True,,0.9245283018867925,0.0,0.0,,0,,0.0,159,,30,0,,,False,0.841
paper_text:737397f66751624bcf4ef891a10b29cfc46b0520,Which datasets are used in the paper?,paper_text,2001.07209.pdf,True,,0.8071428571428572,0.0,0.0,,0,,0.0,140,,30,0,,,False,1.029
paper_text:7561a968470a8936d10e1ba722d2f38b5a9a4d38,What is the size of the dataset?,paper_text,1605.06083.pdf,True,,0.7875,0.0,0.0,,0,,0.0,80,,30,0,,,False,0.9
paper_text:76c8aac84152fc4bbc0d5faa7b46e40438353e77,Do they use the same architecture as LSTM-s and GRUs with just replacing with the LAU unit?,paper_text,1705.00861.pdf,True,,0.8235294117647058,0.5490196078431373,0.6666666666666667,5.0,3,,0.016666666666666666,51,,27,3,1|3|8,,False,1.063
paper_text:777bb3dcdbc32e925df0f7ec3adb96f15dd3dc47,How big is imbalance in analyzed corpora?,paper_text,1908.08717.pdf,True,,0.5961538461538461,0.0,0.0,,0,,0.0,52,,30,0,,,False,1.106
paper_text:78292bc57ee68fdb93ed45430d80acca25a9e916,How did they extend LAMA evaluation framework to focus on negation?,paper_text,1911.03343.pdf,True,,0.7368421052631579,0.4105263157894737,0.5571428571428572,1.0,3,,0.006578947368421052,95,,26,3,1|2|4,,False,1.032
paper_text:785eb3c7c5a5c27db14006ac357299ed1216313a,What they formulate the question generation as?,paper_text,1703.06492.pdf,True,,0.8620689655172413,0.0,0.0,,0,,0.0,29,,10,0,,,False,0.86
paper_text:787c4d4628eac00dbceb1c96020bff0090edca46,What annotations are present in dataset?,paper_text,2003.08385.pdf,True,,0.925,0.125,0.13513513513513511,14.0,1,,0.0,40,,30,1,8,,False,0.961
paper_text:79cfd1b82c72d18e2279792c66a042c0e9dfa6b7,What are the architectures used for the three tasks?,paper_text,2004.02083.pdf,True,,0.8333333333333334,0.0,0.0,,0,,0.0,156,,30,0,,,False,1.058
paper_text:7ae38f51243cb80b16a1df14872b72a1f8a2048f,How do they demonstrate that this type of EEG has discriminative information about the intended articulatory movements responsible for speech?,paper_text,1904.04358.pdf,True,,0.6714285714285714,0.4857142857142857,0.723404255319149,1.0,3,,0.15625,70,,21,3,1|2|4,,True,1.022
paper_text:7bd6a6ec230e1efb27d691762cc0674237dc7967,what data did they use?,paper_text,1808.09029.pdf,True,,0.8823529411764706,0.0,0.0,,0,,0.0,34,,30,0,,,False,0.901
paper_text:7cc22fd8c9d0e1ce5e86d0cbe90bf3a177f22a68,What is the size of the dataset?,paper_text,1612.05310.pdf,True,,0.8160919540229885,0.0,0.0,,0,,0.0,87,,30,0,,,False,0.899
paper_text:8427988488b5ecdbe4b57b3813b3f981b07f53a5,On which task does do model do best?,paper_text,1707.03764.pdf,False,,1.0,0.0,0.0,,0,,0.0,37,,30,0,,,False,1.032
paper_text:84d36bca06786070e49d3db784e42a51dd573d36,What was the task given to workers?,paper_text,1707.06939.pdf,True,,0.825,0.475,0.5757575757575758,3.0,3,,0.07407407407407407,40,,28,3,1|2|4,,False,1.01
paper_text:85a7dbf6c2e21bfb7a3a938381890ac0ec2a19e0,What dataset do they use for experiments?,paper_text,1910.10408.pdf,True,,0.8910891089108911,0.0,0.0,,0,,0.0,101,,30,0,,,False,0.974
paper_text:894c086a2cbfe64aa094c1edabbb1932a3d7c38a,What are the state-of-the-art systems?,paper_text,1911.12569.pdf,True,,0.8842975206611571,0.0,0.0,,0,,0.0,121,,30,0,,,False,1.014
paper_text:89d1687270654979c53d0d0e6a845cdc89414c67,How do they obtain human judgements?,paper_text,1904.08386.pdf,True,,0.927536231884058,0.4492753623188406,0.484375,2.0,1,,0.04878048780487805,69,,30,1,3,,False,1.091
paper_text:8d4f0815f8a23fe45c298c161fc7a27f3bb0d338,How are different network components evaluated?,paper_text,1908.06379.pdf,True,,0.8867924528301887,0.0,0.0,,0,,0.0,106,,29,0,,,False,1.08
paper_text:8dda1ef371933811e2a25a286529c31623cca0c6,How many annotators tagged each tweet?,paper_text,2004.02192.pdf,True,,0.7213114754098361,0.3770491803278688,0.5227272727272727,2.0,3,,0.0,61,,30,3,4,,False,0.998
paper_text:8f882f414d7ea12077930451ae77c6e5f093adbc,How do they combine the two proposed neural network models?,paper_text,1606.00189.pdf,True,,0.7468879668049793,0.0,0.0,,0,,0.0,241,,30,0,,,False,1.11
paper_text:9003c7041d3d2addabc2c112fa2c7efe5fab493c,What are the near-offensive language categories?,paper_text,1811.02906.pdf,True,,0.8823529411764706,0.5647058823529412,0.64,1.0,3,,0.16101694915254236,85,,16,3,1|2|5,,False,1.021
paper_text:91c81807374f2459990e5f9f8103906401abc5c2,What is barycentric Newton diagram?,paper_text,1705.03487.pdf,True,,0.940677966101695,0.6779661016949152,0.7207207207207207,1.0,3,,0.45023696682464454,118,,30,3,1|4|10,,True,1.084
paper_text:922f1b740f8b13fdc8371e2a275269a44c86195e,Is the performance compared against a baseline model?,paper_text,1910.04269.pdf,True,,0.9482758620689655,0.0,0.0,,0,,0.0,58,,30,0,,,False,1.041
paper_text:92bb41cf7bd1f7886784796a8220ed5aa07bc49b,What other factors affect the performance?,paper_text,2001.07820.pdf,True,,0.765625,0.328125,0.42857142857142855,5.0,1,,0.0,64,,30,1,1,,False,1.053
paper_text:92cfac12d9583747bd9be8604275b4a9ddd8afe6,How do they evaluate interpretability in this paper?,paper_text,1707.04662.pdf,True,,0.8837209302325582,0.8837209302325582,1.0,6.0,3,1.0,0.4642857142857143,43,,18,3,2|3|4,,True,1.027
paper_text:97159b8b1ab360c34a1114cd81e8037474bd37db,is the dataset balanced across the four languages?,paper_text,1710.09589.pdf,True,,0.9230769230769231,0.0,0.0,,0,,0.0,26,,30,0,,,False,0.984
paper_text:9a4aa0e4096c73cd2c3b1eab437c1bf24ae7bf03,What text sequences are associated with each vertex?,paper_text,1808.09633.pdf,False,,1.0,0.0,0.0,,0,,0.0,188,,30,0,,,False,1.116
paper_text:9b1d789398f1f1a603e4741a5eee63ccaf0d4a4f,How is face and audio data analysis evaluated?,paper_text,1909.02764.pdf,True,,0.921875,0.734375,0.7966101694915254,1.0,2,,0.4065934065934066,64,,30,2,6|7,,True,1.096
paper_text:9d1135303212356f3420ed010dcbe58203cc7db4,What dataset do they use?,paper_text,1910.10408.pdf,True,,0.8910891089108911,0.0,0.0,,0,,0.0,101,,30,0,,,False,0.859
paper_text:9df4a7bd0abb99ae81f0ebb29c488f1caa0f268f,How do they train the retrieval modules?,paper_text,1909.08041.pdf,True,,0.8764044943820225,0.5280898876404494,0.6025641025641025,1.0,3,,0.0728476821192053,89,,21,3,2|3|6,,False,1.005
paper_text:9e1bf306658ef2972159643fdaf149c569db524b,Which language family does Chatino belong to?,paper_text,2004.02083.pdf,True,,0.8103448275862069,0.7931034482758621,0.9787234042553192,1.0,3,1.0,0.39285714285714285,58,,21,3,1,,True,0.947
paper_text:a2a66726a5dca53af58aafd8494c4de833a06f14,Is the outcome of the LDA analysis evaluated in any way?,paper_text,1909.11189.pdf,True,,1.0,0.0,0.0,,0,,0.0,27,,30,0,,,False,1.067
paper_text:a4ff1b91643e0c8a0d4cc1502d25ca85995cf428,Which two datasets does the resource come from?,paper_text,1809.02494.pdf,True,,0.8095238095238095,0.2619047619047619,0.3235294117647059,1.0,1,,0.03636363636363636,126,,30,1,1,,False,1.091
paper_text:a6d3e57de796172c236e33a6ceb4cca793dc2315,What are the baselines?,paper_text,1802.08636.pdf,True,,1.0,0.0,0.0,,0,,0.0,36,,30,0,,,False,0.956
paper_text:a74190189a6ced2a2d5b781e445e36f4e527e82a,How are the accuracy merits of the approach demonstrated?,paper_text,1912.00667.pdf,True,,0.8296296296296296,0.0,0.0,,0,,0.0,135,,30,0,,,False,1.04
paper_text:a7829abed2186f757a59d3da44893c0172c7012b,What hyperparameters have been tuned?,paper_text,1912.10435.pdf,True,,0.8974358974358975,0.24358974358974358,0.2714285714285714,4.0,1,,0.0,78,,30,1,5,,False,0.995
paper_text:a7d72f308444616a0befc8db7ad388b3216e2143,What datasets are used?,paper_text,1911.00069.pdf,True,,0.9512195121951219,0.0,0.0,,0,,0.0,82,,30,0,,,False,0.89
paper_text:a883bb41449794e0a63b716d9766faea034eb359,What multimodality is available in the dataset?,paper_text,1909.08859.pdf,True,,0.7941176470588235,0.27205882352941174,0.34259259259259256,5.0,1,,0.022123893805309734,136,,30,1,1,,False,1.028
paper_text:aa7d327ef98f9f9847b447d4def04889b4508d7a,How much data samples do they start with before obtaining the initial model labels?,paper_text,1612.03226.pdf,True,,0.7789473684210526,0.47368421052631576,0.6081081081081081,3.0,1,,0.24025974025974026,95,,30,1,2,,False,1.073
paper_text:aa979aed5a454b6705d0085ba2777859feb6fc62,Do they report results only on English datasets?,paper_text,2002.02800.pdf,True,,0.9043478260869565,0.0,0.0,,0,,0.0,115,,29,0,,,False,0.981
paper_text:abc5836c54fc2ac8465aee5a83b9c0f86c6fd6f5,Do they test their approach on a dataset without incomplete data?,paper_text,2001.00137.pdf,True,,0.9542857142857143,0.6228571428571429,0.6526946107784432,1.0,3,,0.34328358208955223,175,,30,3,1|13|16,,False,1.049
paper_text:ad1be65c4f0655ac5c902d17f05454c0d4c4a15d,what dataset statistics are provided?,paper_text,1803.05223.pdf,True,,0.8760330578512396,0.0,0.0,,0,,0.0,121,,30,0,,,False,1.041
paper_text:af5730d82535464cedfa707a03415ac2e7a21295,What data sources do they use for creating their dataset?,paper_text,1910.14599.pdf,True,,0.7039106145251397,0.0,0.0,,0,,0.0,179,,30,0,,,False,1.056
paper_text:af8d3ee6a282aaa885e9126aa4bcb08ac68837e0,How big is the dataset used?,paper_text,1910.05752.pdf,True,,0.7592592592592593,0.0,0.0,,0,,0.0,54,,30,0,,,False,0.939
paper_text:b0799e26152197aeb3aa3b11687a6cc9f6c31011,What different models for multimodal detection were proposed?,paper_text,1910.03814.pdf,True,,0.873015873015873,0.5396825396825397,0.6181818181818182,1.0,3,,0.02197802197802198,63,,27,3,1|7|8,,False,1.022
paper_text:b366706e2fff6dd8edc89cc0c6b9d5b0790f43aa,What metrics are used to measure performance of models?,paper_text,1909.09484.pdf,True,,0.9577464788732394,0.0,0.0,,0,,0.0,71,,30,0,,,False,1.016
paper_text:b3bd217287b8c765b0d461dc283afec779dbf039,Which query explanation method was preffered by the users in terms of correctness?,paper_text,1808.04614.pdf,True,,0.9333333333333333,0.6,0.6428571428571428,1.0,3,,0.044444444444444446,60,,13,3,9|10,,False,1.033
paper_text:b3d01ac226ee979e188a4141877a6d2a5482de98,What are the weaknesses found by non-expert annotators of current state-of-the-art NLI models?,paper_text,1910.14599.pdf,True,,0.76,0.6,0.7894736842105263,1.0,3,,0.29411764705882354,75,,28,3,1|6|9,,True,1.051
paper_text:b5bfa6effdeae8ee864d7d11bc5f3e1766171c2d,Which regions of the United States do they consider?,paper_text,1803.09745.pdf,True,,0.9791666666666666,0.7083333333333334,0.723404255319149,4.0,2,,0.10714285714285714,48,,30,2,6|7,,True,1.069
paper_text:b5e883b15e63029eb07d6ff42df703a64613a18a,How were topics of interest about DDEO identified?,paper_text,1709.07916.pdf,True,,0.8243243243243243,0.31756756756756754,0.38524590163934425,1.0,3,,0.012145748987854251,148,,21,3,1|5,,False,1.008
paper_text:b6c235d5986914b380c084d9535a7b01310c0278,What type of errors do the classifiers use?,paper_text,1910.01363.pdf,True,,0.9215686274509803,0.5490196078431373,0.5957446808510639,7.0,3,,0.15760869565217392,102,,30,3,5|6|8,,False,1.05
paper_text:b85ab5f862221fac819cf2fef239bcb08b9cafc6,What evaluation metrics did the authors look at?,paper_text,1807.03367.pdf,True,,0.8723404255319149,0.0,0.0,,0,,0.0,94,,30,0,,,False,1.101
paper_text:b974523a6cbd3cdc1fa924243ccc9711bbc7070d,How often are the newspaper websites crawled daily?,paper_text,1810.10797.pdf,True,,0.8888888888888888,0.5079365079365079,0.5714285714285714,7.0,2,,0.15384615384615385,63,,29,2,1|15,,False,1.067
paper_text:b99948ac4810a7fe3477f6591b8cf211d6398e67,How many models were used?,paper_text,1912.00819.pdf,True,,0.7715736040609137,0.0,0.0,,0,,0.0,197,,30,0,,,False,1.085
paper_text:bb570d4a1b814f508a07e74baac735bf6ca0f040,Why does their model do better than prior models?,paper_text,1807.05154.pdf,True,,0.8478260869565217,0.0,0.0,,0,,0.0,46,,30,0,,,False,1.097
paper_text:bc67b91dd73acded2d52fd4fee732b7a9722ea8b,What is the message passing framework?,paper_text,1908.06267.pdf,True,,0.782051282051282,0.6666666666666666,0.8524590163934426,1.0,3,3.0,0.3879310344827586,156,,30,3,1,,True,1.059
paper_text:bd5bd1765362c2d972a762ca12675108754aa437,How much does this model improve state-of-the-art?,paper_text,1804.05918.pdf,True,,0.9202898550724637,0.0,0.0,,0,,0.0,138,,30,0,,,False,1.035
paper_text:c09a92e25e6a81369fcc4ae6045491f2690ccc10,How do they compare lexicons?,paper_text,1710.04203.pdf,True,,0.9390243902439024,0.4634146341463415,0.49350649350649356,1.0,3,,0.007407407407407408,82,,27,3,1|4|15,,False,1.009
paper_text:c0e341c4d2253eb42c8840381b082aae274eddad,What is te core component for KBQA?,paper_text,1704.06194.pdf,True,,0.8611111111111112,0.7037037037037037,0.8172043010752688,1.0,3,3.0,0.35555555555555557,108,,17,3,1|7,,True,0.949
paper_text:c431c142f5b82374746a2b2f18b40c6874f7131d,What datasets was the method evaluated on?,paper_text,1906.06442.pdf,False,,1.0,0.0,0.0,,0,,0.0,143,,30,0,,,False,1.096
paper_text:c4a0c7b6f1a00f3233a5fe16240a98d9975701c0,Do they collect only English data?,paper_text,2004.03925.pdf,True,,0.5540540540540541,0.0,0.0,,0,,0.0,74,,30,0,,,False,0.971
paper_text:c65b6470b7ed0a035548cc08e0bc541c2c4a95a7,How are seed dictionaries obtained by fully unsupervised methods?,paper_text,1909.01638.pdf,True,,0.7261904761904762,0.5833333333333334,0.8032786885245903,1.0,3,3.0,0.23076923076923078,84,,21,3,1|2,,True,0.979
paper_text:c7f087c78768d5c6f3ff26921858186d627fd4fd,How do they incorporate sentiment analysis?,paper_text,1910.04006.pdf,True,,0.9405940594059405,0.0,0.0,,0,,0.0,101,,24,0,,,False,0.996
paper_text:c82e945b43b2e61c8ea567727e239662309e9508,What additional features are proposed for future work?,paper_text,1809.05752.pdf,True,,0.9550561797752809,0.0,0.0,,0,,0.0,89,,30,0,,,False,1.056
paper_text:c9bc6f53b941863e801280343afa14248521ce43,Which languages do they use?,paper_text,1901.01010.pdf,True,,0.8,0.0,0.0,,0,,0.0,185,,30,0,,,False,1.068
paper_text:cb6a8c642575d3577d1840ca2f4cd2cc2c3397c5,Do they use pretrained embeddings?,paper_text,1804.07789.pdf,True,,0.8148148148148148,0.0,0.0,,0,,0.0,81,,30,0,,,False,1.03
paper_text:cee8cfaf26e49d98e7d34fa1b414f8f31d6502ad,What is the architecture of their model?,paper_text,2002.01320.pdf,True,,0.8,0.0,0.0,,0,,0.0,50,,30,0,,,False,1.082
paper_text:cf171fad0bea5ab985c53d11e48e7883c23cdc44,What details are given about the Twitter dataset?,paper_text,2001.01269.pdf,True,,0.8787878787878788,0.7878787878787878,0.896551724137931,6.0,1,1.0,0.5714285714285714,99,,30,1,8,,True,1.01
paper_text:cfbccb51f0f8f8f125b40168ed66384e2a09762b,How are discourse embeddings analyzed?,paper_text,1709.02271.pdf,True,,0.9696969696969697,0.9393939393939394,0.96875,1.0,1,1.0,0.6623376623376623,66,,30,3,1|4|8,,True,1.082
paper_text:d13efa7dee280c7c2f6dc451c4fbbf0240fc2efa,Do they differentiate insights where they are dealing with learned or engineered representations?,paper_text,1810.07091.pdf,True,,0.8163265306122449,0.1564625850340136,0.19166666666666668,1.0,2,,0.0,147,,30,2,1,,False,1.11
paper_text:d151327c93b67928313f8fad8079a4ff9ef89314,Do they measure how well they perform on longer sequences specifically?,paper_text,1906.01840.pdf,True,,0.9117647058823529,0.3235294117647059,0.3548387096774194,7.0,1,,0.0,68,,30,1,6,,False,1.115
paper_text:d1ec42b2b5a3c956ff528543636e024bfde5e5ba,Which baselines are used for evaluation?,paper_text,1909.03582.pdf,True,,0.9019607843137255,0.39215686274509803,0.43478260869565216,20.0,1,,0.05263157894736842,51,,30,1,7,,False,1.051
paper_text:d20d6c8ecd7cb0126479305d27deb0c8b642b09f,What normalization techniques are mentioned?,paper_text,1807.00868.pdf,True,,0.98,0.48,0.4897959183673469,2.0,2,,0.046875,50,,30,2,1|5,,False,1.038
paper_text:d3014683dff9976b7c56b72203df99f0e27e9989,What evaluation metrics did they use?,paper_text,1911.03058.pdf,True,,0.75,0.0,0.0,,0,,0.0,76,,30,0,,,False,1.095
paper_text:d3bcfcea00dec99fa26283cdd74ba565bc907632,How big is dataset for this challenge?,paper_text,2001.06354.pdf,True,,0.9152542372881356,0.0,0.0,,0,,0.0,59,,30,0,,,False,1.033
paper_text:d5f8707ddc21741d52b3c2a9ab1af2871dc6c90b,What automatic and human evaluation metrics are used to compare SPNet to its counterparts?,paper_text,1910.00825.pdf,True,,0.6884057971014492,0.41304347826086957,0.6000000000000001,1.0,3,,0.05603448275862069,138,,23,3,7|8,,False,1.021
paper_text:d7644c674887ca9708eb12107acd964ae53b216d,What are the global network features which quantify different aspects of the sharing process?,paper_text,2002.12612.pdf,True,,0.7643312101910829,0.3885350318471338,0.5083333333333333,1.0,3,,0.08870967741935484,157,,21,3,2|4|7,,False,0.987
paper_text:d859cc37799a508bbbe4270ed291ca6394afce2c,How are prominent topics idenified in Dabiq and Rumiyah?,paper_text,1912.03804.pdf,True,,0.9183673469387755,0.29591836734693877,0.3222222222222222,1.0,3,,0.0028169014084507044,196,,29,3,1|3|4,,False,1.069
paper_text:d9c26c1bfb3830c9f3dbcccf4c8ecbcd3cb54404,What language pairs did they experiment with?,paper_text,1606.02006.pdf,True,,0.88,0.56,0.6363636363636365,18.0,1,,0.04,25,,28,1,5,,False,1.004
paper_text:da068b20988883bc324e55c073fb9c1a5c39be33,How is it demonstrated that the correct gender and number information is injected using this system?,paper_text,1903.03467.pdf,False,,1.0,0.0,0.0,,0,,0.0,136,,30,0,,,False,1.096
paper_text:dac087e1328e65ca08f66d8b5307d6624bf3943f,LDA is an unsupervised method; is this paper introducing an unsupervised approach to spam detection?,paper_text,1604.08504.pdf,True,,0.958904109589041,0.4794520547945205,0.5,1.0,3,,0.02127659574468085,73,,25,3,1|2,,False,0.947
